IBA Code,Site Name,Province,Districts,Area,Status,latitude,longitude,Latitude,Longitude,,A1,A2,A3,A4i,A4ii,A4iii,A4iv,DD,Criteria Details,tropicalwetevergreen,tropicalsemievergreen,littoral,tropicalgrassland,mangrove,drydeciduoustropical,tropicaldrydeciduous,tropicalsecondaryscrub,freshwaterswamp,riverinewetland,subtropicaldryevergreen,southernmixeddeciduoustype,mixeddrydeciduous,tropicaldryevergreen,subtropicaldrydeciduous,tropicalmoistdeciduous,subtropicalsecondaryscrub,montanewettemperate,subalpinedryscrub,tropical,semievergreen,subtropicalbroadleaved,riverinevegetation,montanegrassyslopes,subtropicalpine,subtropicalevergreen,subalpine,alpinearidpasture,alpinedrypasture,subtropical,broadleaved,wetland,floodedvalleygrassland,tropicalbamboobrakes,woodedgrassland,salixswamp,tropicalevergreen,jhumland,orchards,wetland(freshwaterlakes,pools),humanhabitation,seasonalmarsh,secondaryscrub,wetsavannagrassland,tropicalmoistscrub,bamboobrakes,saltpan,tidalmudflat,tropicalaridzone,tropicalthorn,alpinemoistpasture,alpinemoistscrub,himalayanwettemperate,himalayanmoisttemperate,alpinedryscrub,himalayandrytemperate,aquatic,himalayansecondaryscrub,himalayandryscrub,tropicaldry,lowlandevergreenrain,montanegrassy,montanegrassland,tropicaldeciduous,tropicalmoist,drydeciduous,moistdeciduous,riverine,evergreen,broadleafmountane,grasslandplateau,subtropicalleaved,hillyevergreen,montanebroadleafevergreen,deciduous,montanemixedbroadleaf,subtropicalmixedbroadleafconiferous,temperatebroadleaved,temperate,colddesert,alpinegrassland,mixedbroadleafconiferous,alpinemeadows,grassland,montaneevergreenshola,evergreenshrubs,plantations,Extra
IN-TN-01,Avalanche,Tamilnadu,Nilgiris,7846,Non Officially Protected,11.3606717,76.6533423,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-02,Berijam (Kodaikonal),Tamilnadu,Dindigul,62000,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-TN-03,Big Tank (Peria Kanmai) and Sakkar,Tamilnadu,Ramanathupuram,2541,Non Officially Protected,NA,NA,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-04,Bison Swamp,Tamilnadu,Nilgiris,12,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-05,Cairn,Tamilnadu,Nilgiris,243,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-06,Chitragudi,Tamilnadu,Ramanathapuram,152,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-TN-07,Governor'S Shola,Tamilnadu,Nilgiris,Not Defined,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-08,Grass Hills,Tamilnadu,Coimbatore,65700,Non Officially Protected,10.33418915,77.06171454,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"	,	,"
IN-TN-09,Gulf of Mannar,Tamilnadu,"Ramanathapuram, Tuticorin",623,National Park,NA,NA,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-10,Indira Gandhi,Tamilnadu,Coimbatore,98700,National Park,13.0539628,80.2011489,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-TN-11,Kalakad - Mundanthurai,Tamilnadu,Tirunelveli,81800,Tiger Reserve,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-12,Kaliveli Tank and Yeduyanthittu Es,Tamilnadu,Cuddalore,7500,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-13,Karaivetti,Tamilnadu,Tiruchchirappalli,454,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-14,Koonthangulam,Tamilnadu,Tirunelveli,129,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-15,"Kothagiri, Longwood Shola",Tamilnadu,Nilgiris (North Division ),116,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-16,Kullur Santhai Dam,Tamilnadu,Virudunagar,1362,Non Officially Protected,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-17,Mudumalai,Tamilnadu,Nilgiris,32100,National Park,11.5415923,76.6537093,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-TN-18,Mukurthi,Tamilnadu,Nilgiris,7846,National Park,11.25554815,76.52214907,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-19,Naduvattam,Tamilnadu,Nilgiris,3538,Non Officially Protected,11.4798876,76.5443764,11.32,76.57,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-20,Point Calimere,Tamilnadu,Nagapattinam,37733,Wildlife Sanctuary,10.2938023,79.8688962,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-21,Poomparai and Kukkal,Tamilnadu,Dindigul,6450,Non Officially Protected,NA,NA,10.37,77.35,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"	,	,"
IN-TN-22,Shola  around Kodaikanal,Tamilnadu,Dindigul,1600,Non Officially Protected,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-23,Srivilliputhur,Tamilnadu,Virudunagar,48520,Wildlife Sanctuary,9.5834976,77.9370963,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-24,Suchindram Therur,Tamilnadu,Kanyakumari,Not Defined,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-25,Thaishola,Tamilnadu,Nilgiri,603,Non Officially Protected,NA,NA,11.51,76.48,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-26,Tirunelveli,Tamilnadu,Kanyankumari and Tirunelveli,220,Non Officially Protected,8.7295261,77.6852354,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-27,Vadidoor and Kunnathur Tanks,Tamilnadu,Madurai,278,Non Officially Protected,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-28,Vaduvoor,Tamilnadu,Tiruvarur,128,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-29,Vedanthangal and Karikili,Tamilnadu,Chengalpet,80,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-TN-30,Veeeranam Lake,Tamilnadu,Cuddalore,3885,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-31,Vettangudi,Tamilnadu,Sivagangai,38,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-32,Watrap Periakulam and Virakasamuth,Tamilnadu,Virudhunagar,251,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TN-33,Wellington Lake,Tamilnadu,Cuddalore,650,Non Officially Protected,11.3547575,76.7845914,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TN-34,Muthukuzhi,Tamilnadu,Nagercoil,Not Defined,Non Officially Protected,NA,NA,8.5,77.38,,1,1,0,0,0,0,0,1,"Globally threatened species, Restricted range species, Data deficient (A1, A2, DD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-TR-01,Gumti WLS,Tripura,Dhalai and South TR,38954,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-TR-02,Trishna,Tripura,South TR,19470,Wildlife Sanctuary,NA,NA,NA,NA,,0,0,0,0,0,0,0,1,Data deficient (DD),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-UP-01,Bakhira,Uttar Pradesh,Sant Kabir Nagar,2894,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-UP-02,Dudwa,Uttar Pradesh,Lakhimpur Kheri  (Palia tehsil),49000,National Park,28.508987,80.6730127,NA,NA,,1,0,1,1,0,0,0,0,"Globally threatened species, Biome-restricted assemblage, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A3, A4i)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-UP-03,Hastinapur,Uttar Pradesh,"Muzaffarnagar, Meerut, Ghaziabad, Bijnor",207300,Wildlife Sanctuary,29.1539372,77.9898759,NA,NA,,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-UP-04,Katernia - Ghat,Uttar Pradesh,Behraich,40069,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-UP-05,Kishanpur,Uttar Pradesh,Lakhimpur Kheri,22700,Wildlife Sanctuary,29.1936089,77.2834131,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-UP-06,Kudaiyya Marshland,Uttar Pradesh,Mainpuri,300,Non Officially Protected,NA,NA,27,78.98,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
